solar_time,zen,GHI_m,DNI_m,diffuse,dw_ir,temp,rh,pa_hpa,t_a,GHI_c,DNI_c,dhi,cs_period,reno_cs,site,pw_hpa,elev,P_rep,csv2,clr_pct,clr_num,afgl_t0,afgl_p0,x,y,correction,e,tdp,dtdp
2012-10-19 13:13:51.498654541+00:00,47.82,676.8,805.0,132.1,316.9,18.8,31.5,997.3,291.95,665.4649502830908,846.3679627689069,97.69123508987104,True,True,GWC,6.821731938739513,98,100163.49097716731,True,0.2444603288062902,4197,293.759,1002.122,0.08205197115025184,0.7693575873077493,-0.0017194804187012412,0.7356319083113663,274.68034877213904,17.269651227860948
2011-04-02 14:23:26.455909501+00:00,44.2,758.6,913.9,93.1,320.6,22.3,26.8,1005.9,295.45,713.8785093508243,857.9243710149444,99.749818849598,True,True,GWC,7.201721993462841,98,100163.49097716731,True,0.21409437461364106,4853,293.759,1002.122,0.08430626901819878,0.7421085940725156,-0.0017194804187012412,0.7393582626870826,275.4396261779962,20.01037382200377
2010-06-22 07:07:02.224753140+00:00,61.9,439.0,801.8,56.5,317.2,17.2,65.7,941.0,290.35,428.4424489406313,769.3749969914443,65.12346362600078,True,True,FPK,12.866712719466337,634,94042.32409080835,True,0.43829140638190106,5923,291.347,942.626,0.1126874356305626,0.7872012543238667,-0.010781163448100138,0.78627233109732,283.8738064736181,6.4761935263819055
2012-05-10 15:32:22.047161100+00:00,50.41,650.0,847.4,96.4,306.0,20.6,25.6,989.1,293.75,574.1550150110147,715.8649464508457,118.87392853121855,True,True,BON,6.199153641706719,213,98817.46387331044,True,0.5117691723614275,5268,293.2415,989.357,0.07821821375451923,0.7248528413230031,-0.00371211861834132,0.7292947073362203,273.35127549157903,20.39872450842097
2012-10-01 12:08:03.897908100+00:00,44.27,757.1,941.1,77.1,299.6,17.7,43.7,970.1,290.85,722.8721566372968,880.7590939399535,92.29472651758432,True,True,PSU,8.832666685213628,376,96940.54751667845,True,0.4967571462887341,4163,292.508,971.264,0.09336575527882121,0.7384234103646252,-0.006490677251401261,0.7543335934758915,278.34178939838876,12.508210601611268
2012-07-13 05:19:50.812444140+00:00,83.42,50.0,170.1,39.6,361.8,19.1,89.1,993.5,292.25,35.478591939627336,120.75127501118614,21.470716905719406,True,True,BON,19.66041971394292,213,98817.46387331044,True,0.327124773960217,5530,293.2415,989.357,0.13929582064474313,0.8747629962155,-0.00371211861834132,0.8302559915257604,290.411558451294,1.8384415487059869
2011-07-02 07:01:36.148860300+00:00,63.98,395.6,724.4,70.7,311.8,18.4,68.1,976.3,291.54999999999995,352.30437528412625,596.1314584481212,89.99419124890915,True,True,PSU,14.383377108993937,376,96940.54751667845,True,0.569528813002791,6091,292.508,971.264,0.11914398651554604,0.7611387769970003,-0.006490677251401261,0.7969450097101975,285.5600855165837,5.989914483416271
2010-05-27 07:23:43.374073200+00:00,61.47,404.9,598.8,125.3,371.9,22.6,85.9,1004.6,295.75,405.50514283716353,651.8656991438875,93.15513815527667,True,True,GWC,23.507840530385185,98,100163.49097716731,True,0.24561089215335005,5582,293.759,1002.122,0.1523168893120091,0.8573676354591055,-0.0017194804187012412,0.8517798180327509,293.26966399281014,2.4803360071898624
2012-09-18 13:34:39.408022500+00:00,39.44,781.9,807.0,146.0,345.7,22.0,46.6,1002.8,295.15,752.1423214980475,817.3237519992477,121.5735235894332,True,True,GWC,12.295651248357705,98,100163.49097716731,True,0.4921104536489152,4056,293.759,1002.122,0.11015836008415343,0.8034671950910726,-0.0017194804187012412,0.7820917692191056,283.19315930747456,11.956840692525418
2012-06-16 10:50:07.724626980+00:00,28.6,936.8,942.5,83.9,305.8,18.9,34.6,943.4,292.04999999999995,904.7160865941112,914.4345169602316,101.4730242933581,True,True,FPK,7.540021643237354,634,94042.32409080835,True,0.31021162243869665,5954,291.347,942.626,0.08626368176268184,0.7413931327999171,-0.010781163448100138,0.742593865953713,276.08631499396046,15.963685006039498
