,pw,H2O,pCO2,pO3,paerosols,pN2O,pCH4,pO2,pN2,poverlaps
0,0.001,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
1,0.0010678970527808565,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
2,0.0011404041153380404,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
3,0.001217834193748653,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
4,0.001300521546279937,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
5,0.0013888231263503483,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
6,0.0014831201234634319,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
7,0.0015838196087665788,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
8,0.0016913562923383584,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
9,0.0018061943997904914,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
10,0.0019288296762855536,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
11,0.0020597915266215958,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
12,0.0021996453006221856,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
13,0.0023489947336976925,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
14,0.0025084845531135186,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
15,0.0026788032612162327,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
16,0.0028606861076325616,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
17,0.003054918263271952,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
18,0.0032623382098345335,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
19,0.0034838413594566733,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
20,0.0037203839201198335,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
21,0.003972987023509263,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
22,0.004242741133142129,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
23,0.004530810751794591,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
24,0.0048384394485492645,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
25,0.0051669552271643914,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
26,0.005517776258939494,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
27,0.005892417004825672,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
28,0.006292494753209136,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
29,0.006719736601591038,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
30,0.007175986912302724,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
31,0.007663215274442077,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
32,0.008183525006401935,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
33,0.008739162235695066,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
34,0.00933252559527252,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
35,0.009966176578193443,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
36,0.010642850595346377,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
37,0.011365468783957385,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
38,0.012137150617860921,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
39,0.012961227373971028,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
40,0.013841256513086226,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
41,0.014781037037108622,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
42,0.01578462588897298,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
43,0.01685635546608266,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
44,0.01800085232285616,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
45,0.019223057143121523,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
46,0.020528246068577474,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
47,0.021922053475394086,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
48,0.023410496297277688,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
49,0.025,0.0775,0.0775,0.0773,0.0773,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07669999999999999,0.07659999999999999
