,pw,H2O,pCO2,pO3,paerosols,pN2O,pCH4,pO2,pN2,poverlaps
0,0.001,0.1280813746244827,0.12828137462448272,0.12828137462448272,0.12848137462448272,0.1285813746244827,0.1285813746244827,0.1285813746244827,0.1285813746244827,0.1288813746244827
1,0.0010678970527808565,0.12935460980436342,0.12955460980436342,0.12955460980436342,0.12975460980436343,0.12985460980436342,0.12985460980436342,0.12985460980436342,0.12985460980436342,0.1301546098043634
2,0.0011404041153380404,0.13069979766534515,0.13089979766534515,0.13089979766534515,0.13109979766534516,0.13119979766534515,0.13119979766534515,0.13119979766534515,0.13119979766534515,0.13149979766534514
3,0.001217834193748653,0.13211893278169692,0.13231893278169693,0.13231893278169693,0.13251893278169694,0.13261893278169692,0.13261893278169692,0.13261893278169692,0.13261893278169692,0.13291893278169692
4,0.001300521546279937,0.13361361162578042,0.13381361162578043,0.13381361162578043,0.13401361162578043,0.13411361162578042,0.13411361162578042,0.13411361162578042,0.13411361162578042,0.13441361162578042
5,0.0013888231263503483,0.1351849225940082,0.1353849225940082,0.1353849225940082,0.1355849225940082,0.1356849225940082,0.1356849225940082,0.1356849225940082,0.1356849225940082,0.13598492259400818
6,0.0014831201234634319,0.13683332127055592,0.13703332127055592,0.13703332127055592,0.13723332127055593,0.13733332127055592,0.13733332127055592,0.13733332127055592,0.13733332127055592,0.13763332127055591
7,0.0015838196087665788,0.13855849143674534,0.13875849143674535,0.13875849143674535,0.13895849143674535,0.13905849143674534,0.13905849143674534,0.13905849143674534,0.13905849143674534,0.13935849143674534
8,0.0016913562923383584,0.14035919338946576,0.14055919338946576,0.14055919338946576,0.14075919338946577,0.14085919338946576,0.14085919338946576,0.14085919338946576,0.14085919338946576,0.14115919338946575
9,0.0018061943997904914,0.14223310253302007,0.14243310253302008,0.14243310253302008,0.14263310253302008,0.14273310253302007,0.14273310253302007,0.14273310253302007,0.14273310253302007,0.14303310253302007
10,0.0019288296762855536,0.14417664298259739,0.1443766429825974,0.1443766429825974,0.1445766429825974,0.1446766429825974,0.1446766429825974,0.1446766429825974,0.1446766429825974,0.14497664298259738
11,0.0020597915266215958,0.14618482305666602,0.14638482305666603,0.14638482305666603,0.14658482305666604,0.14668482305666602,0.14668482305666602,0.14668482305666602,0.14668482305666602,0.14698482305666602
12,0.0021996453006221856,0.14825108197696912,0.14845108197696913,0.14845108197696913,0.14865108197696913,0.14875108197696912,0.14875108197696912,0.14875108197696912,0.14875108197696912,0.14905108197696912
13,0.0023489947336976925,0.15036715969639936,0.15056715969639936,0.15056715969639936,0.15076715969639937,0.15086715969639936,0.15086715969639936,0.15086715969639936,0.15086715969639936,0.15116715969639935
14,0.0025084845531135186,0.152523004292702,0.152723004292702,0.152723004292702,0.152923004292702,0.153023004292702,0.153023004292702,0.153023004292702,0.153023004292702,0.153323004292702
15,0.0026788032612162327,0.15470673343772734,0.15490673343772735,0.15490673343772735,0.15510673343772735,0.15520673343772734,0.15520673343772734,0.15520673343772734,0.15520673343772734,0.15550673343772733
16,0.0028606861076325616,0.15690466759869737,0.15710466759869737,0.15710466759869737,0.15730466759869738,0.15740466759869737,0.15740466759869737,0.15740466759869737,0.15740466759869737,0.15770466759869736
17,0.003054918263271952,0.15910145228202424,0.15930145228202425,0.15930145228202425,0.15950145228202425,0.15960145228202424,0.15960145228202424,0.15960145228202424,0.15960145228202424,0.15990145228202424
