,pw,H2O,pCO2,pO3,paerosols,pN2O,pCH4,pO2,pN2,poverlaps
0,0.001,0.04127186213831671,0.05452331387813295,0.06726099972554331,0.0824779165580367,0.0842779165580367,0.09056207332936034,0.09056207332936034,0.09056207332936034,0.11169526190913284
1,0.0010678970527808565,0.04202623123019579,0.05522151598158846,0.06794632669765098,0.08312245878255786,0.08492245878255786,0.09111228238960113,0.09111228238960113,0.09111228238960113,0.11216655949629498
2,0.0011404041153380404,0.04282659766026216,0.05596296871184095,0.0686738830115686,0.08380679521988152,0.08560679521988152,0.09170179172262893,0.09170179172262893,0.09170179172262893,0.11267318302946612
3,0.001217834193748653,0.04367576609687123,0.056750342415935864,0.06944625800367099,0.08453336981248812,0.08633336981248811,0.09233304268459372,0.09233304268459372,0.09233304268459372,0.11321737370032436
4,0.001300521546279937,0.04457671222185214,0.05758647188573199,0.07026619902919387,0.08530477584070684,0.08710477584070683,0.09300862595595184,0.09300862595595184,0.09300862595595184,0.1138015119436962
5,0.0013888231263503483,0.04553259315798239,0.05847436646415155,0.07113662105876269,0.08612376500092848,0.08792376500092848,0.093731290619608,0.093731290619608,0.093731290619608,0.11442812600796737
6,0.0014831201234634319,0.04654675853227329,0.05941722077153245,0.07206061685459121,0.08699325703254118,0.08879325703254118,0.0945039537877797,0.0945039537877797,0.0945039537877797,0.11509990104864466
7,0.0015838196087665788,0.047622762213834824,0.06041842609008293,0.07304146776114326,0.08791634992653428,0.08971634992653428,0.09532971081052952,0.09532971081052952,0.09532971081052952,0.11581968877672578
8,0.0016913562923383584,0.0487643747674516,0.06148158244676475,0.07408265514712177,0.08889633075067704,0.09069633075067704,0.09621184610087166,0.09621184610087166,0.09621184610087166,0.11659051769543168
9,0.0018061943997904914,0.049975596666510635,0.06261051143740028,0.07518787253784472,0.08993668712825602,0.09173668712825601,0.09715384461343704,0.09715384461343704,0.09715384461343704,0.11741560396086392
10,0.0019288296762855536,0.05126067231158153,0.06380926983741768,0.07636103847938933,0.09104111940955435,0.09284111940955435,0.09815940401587975,0.09815940401587975,0.09815940401587975,0.11829836290427825
11,0.0020597915266215958,0.05262410490377403,0.06508216404742928,0.07760631017834742,0.09221355357758512,0.09401355357758512,0.09923244759453723,0.09923244759453723,0.09923244759453723,0.11924242125591833
12,0.0021996453006221856,0.054070672224992136,0.06643376542478698,0.07892809796363805,0.09345815493205599,0.09525815493205599,0.1003771379383214,0.1003771379383214,0.1003771379383214,0.1202516301127409
13,0.0023489947336976925,0.0556054433803824,0.06786892655538934,0.08033108061958183,0.0947793425981526,0.0965793425981526,0.10159789144742809,0.10159789144742809,0.10159789144742809,0.12133007869488995
14,0.0025084845531135186,0.05723379656164637,0.06939279852333717,0.08182022164236133,0.09618180490949224,0.09798180490949224,0.1028993937162164,0.1028993937162164,0.1028993937162164,0.12248210893845493
15,0.0026788032612162327,0.05896143789346325,0.07101084923955832,0.08340078647508165,0.09767051571752335,0.09947051571752334,0.10428661584253347,0.10428661584253347,0.10428661584253347,0.12371233097488041
16,0.0028606861076325616,0.060794421429065174,0.07272888289426335,0.08507836077991793,0.0992507516827437,0.10105075168274369,0.1057648317188576,0.1057648317188576,0.1057648317188576,0.125025639550396
17,0.003054918263271952,0.06273917036503467,0.07455306060206356,0.0868588698093004,0.10092811060638777,0.10272811060638777,0.10733963636391013,0.10733963636391013,0.10733963636391013,0.12642723144201168
18,0.0032623382098345335,0.0648024995496651,0.07648992231279295,0.08874859894175216,0.10270853086470197,0.10450853086470197,0.10901696535685466,0.10901696535685466,0.10901696535685466,0.12792262392998596
19,0.0034838413594566733,0.06699163936375901,0.07854641006554722,0.09075421545187698,0.10459831201159867,0.10639831201159866,0.11080311543987499,0.11080311543987499,0.11080311543987499,0.129517674390236
20,0.0037203839201198335,0.06931426105754827,0.08072989266819416,0.09288279158810016,0.10660413661936585,0.10840413661936585,0.11270476635880794,0.11270476635880794,0.11270476635880794,0.13121860107392594
21,0.003972987023509263,0.07177850363252215,0.08304819188964306,0.09514182903611249,0.1087330934312204,0.11053309343122039,0.11472900401561953,0.11472900401561953,0.11472900401561953,0.13303200514545968
22,0.004242741133142129,0.07439300236236336,0.08550961025750077,0.09753928485056633,0.11099270190384436,0.11279270190384436,0.11688334501086388,0.11688334501086388,0.11688334501086388,0.13496489405432646
23,0.004530810751794591,0.07716691905293671,0.08812296055941028,0.10008359894244205,0.11339093822264927,0.11519093822264927,0.11917576265886953,0.11917576265886953,0.11917576265886953,0.13702470632071634
24,0.0048384394485492645,0.08010997414736727,0.09089759715237866,0.10278372321465086,0.11593626287738223,0.11773626287738223,0.12161471456326726,0.12161471456326726,0.12161471456326726,0.13921933781955073
25,0.0051669552271643914,0.08323248078871244,0.0938434491907848,0.10564915244389267,0.11863764989084455,0.12043764989084454,0.12420917184562998,0.12420917184562998,0.12420917184562998,0.14155716965257947
26,0.005517776258939494,0.08654538095959129,0.09697105589052706,0.10868995701255174,0.12150461779894442,0.12330461779894442,0.12696865012544628,0.12696865012544628,0.12696865012544628,0.1440470977034904
